瘤痢锅龋,瘤痢疙,老矫,乞闭扁柯,弥绊扁柯,弥绊扁柯矫阿,弥历扁柯,弥历扁柯矫阿,老背瞒,墨款飘
236,何咯,2022-09-19,24.9,30.6,14:40,17.6,24:00:00,",13",1358 
236,何咯,2022-09-20,18.9,24.3,13:28,14.5,23:44,",9.8",1359 
236,何咯,2022-09-21,18,25.1,15:11,11.7,06:26,",13.4",1360 
236,何咯,2022-09-22,17.3,23.7,14:51,11.5,06:26,",12.2",1361 
236,何咯,2022-09-23,16.2,24.3,11:36,10.7,23:44,",13.6",1362 
236,何咯,2022-09-24,16.5,24.5,14:23,9.4,06:32,",15.1",1363 
236,何咯,2022-09-25,18.3,24.6,15:07,13.9,05:12,",10.7",1364 
236,何咯,2022-09-26,18.5,26.4,15:44,14.4,02:59,",12",1365 
236,何咯,2022-09-27,18.4,27.2,15:39,11,06:21,",16.2",1366 
236,何咯,2022-09-28,18.1,25,16:01,13.2,05:57,",11.8",1367 
236,何咯,2022-09-29,17.6,26,15:43,13.8,00:43,",12.2",1368 
236,何咯,2022-09-30,18.5,29,15:55,11.7,05:15,",17.3",1369 
236,何咯,2022-10-01,19.5,27.6,15:36,12.5,04:20,",15.1",1370 
236,何咯,2022-10-02,21.8,27.9,13:25,16.9,05:55,",11",1371 
236,何咯,2022-10-03,23.3,26.3,14:17,19.3,04:14,",7",1372 
236,何咯,2022-10-04,19.6,23.6,00:38,15.4,23:58,",8.2",1373 
236,何咯,2022-10-05,16,20.8,15:26,12.3,06:42,",8.5",1374 
236,何咯,2022-10-06,16.1,20.9,13:44,13.5,02:27,",7.4",1375 
236,何咯,2022-10-07,15.1,20.6,11:26,9.9,23:41,",10.7",1376 
236,何咯,2022-10-08,15.4,22.3,14:51,8.8,06:34,",13.5",1377 
236,何咯,2022-10-09,13.1,16.2,00:01,11.3,22:31,",4.9",1378 
236,何咯,2022-10-10,11.4,14.9,11:00,9.1,20:14,",5.8",1379 
236,何咯,2022-10-11,12.4,19,14:56,7.6,23:41,",11.4",1380 
236,何咯,2022-10-12,11.4,20,15:45,5.3,03:44,",14.7",1381 
236,何咯,2022-10-13,14.4,22.6,14:50,7.4,06:37,",15.2",1382 
236,何咯,2022-10-14,15.8,22.7,16:07,10,02:16,",12.7",1383 
236,何咯,2022-10-15,17.7,25.1,14:23,11.8,04:39,",13.3",1384 
236,何咯,2022-10-16,17.2,22.4,12:34,14.2,05:16,",8.2",1385 
236,何咯,2022-10-17,12.7,16.7,13:01,6,23:51,",10.7",1386 
236,何咯,2022-10-18,7.8,15.8,14:25,2,06:23,",13.8",1387 
236,何咯,2022-10-19,7.9,17.9,15:25,0.5,06:46,",17.4",1388 
236,何咯,2022-10-20,10.2,20.4,15:41,1.5,06:38,",18.9",1389 
236,何咯,2022-10-21,11,17.2,14:23,4.6,06:50,",12.6",1390 
236,何咯,2022-10-22,13.6,21.8,15:12,7.2,05:47,",14.6",1391 
236,何咯,2022-10-23,12.6,19.8,13:06,5.8,23:49,",14",1392 
236,何咯,2022-10-24,9.5,15.9,13:07,3.4,23:41,",12.5",1393 
236,何咯,2022-10-25,8.7,16.9,15:35,1.7,06:42,",15.2",1394 
236,何咯,2022-10-26,10.4,18.5,13:02,2.7,06:01,",15.8",1395 
236,何咯,2022-10-27,12,21,14:58,5.3,06:44,",15.7",1396 
236,何咯,2022-10-28,11.1,20.1,14:26,5.7,03:46,",14.4",1397 
236,何咯,2022-10-29,11.8,20.6,14:13,5.1,06:29,",15.5",1398 
236,何咯,2022-10-30,12,21.1,14:34,6.2,07:04,",14.9",1399 
236,何咯,2022-10-31,12.8,20.6,15:26,7.2,06:53,",13.4",1400 
236,何咯,2022-11-01,12.4,20.2,14:54,7,03:28,",13.2",1401 
236,何咯,2022-11-02,9.9,19.3,15:09,4,23:39,",15.3",1402 
236,何咯,2022-11-03,9.2,16.7,14:43,1.8,05:30,",14.9",1403 
236,何咯,2022-11-04,5.8,11.9,13:28,-0.1,23:48,",12",1404 
236,何咯,2022-11-05,5.3,14.9,14:54,-2.6,06:54,",17.5",1405 
236,何咯,2022-11-06,7.1,16.4,14:20,0.2,06:20,",16.2",1406 
236,何咯,2022-11-07,8.7,17.7,15:21,0.3,07:21,",17.4",1407 
236,何咯,2022-11-08,10.8,19.2,14:47,4.7,05:02,",14.5",1408 
236,何咯,2022-11-09,10.2,16.8,14:29,6.2,23:40,",10.6",1409 
236,何咯,2022-11-10,10.7,20,14:17,3.9,06:05,",16.1",1410 
236,何咯,2022-11-11,13.3,22.4,15:02,6.4,06:44,",16",1411 
236,何咯,2022-11-12,16.5,24.1,13:55,7.4,04:41,",16.7",1412 
236,何咯,2022-11-13,11.3,19.1,00:01,9.4,23:59,",9.7",1413 
236,何咯,2022-11-14,9.3,15.3,14:08,4,23:41,",11.3",1414 
236,何咯,2022-11-15,7.1,15.2,13:46,0.7,05:00,",14.5",1415 
236,何咯,2022-11-16,8,15.7,14:49,3.5,22:50,",12.2",1416 
236,何咯,2022-11-17,8.3,16.9,14:31,2.6,06:59,",14.3",1417 
236,何咯,2022-11-18,9.8,18.8,15:02,2,04:58,",16.8",1418 
236,何咯,2022-11-19,10.7,20.3,14:41,2,05:04,",18.3",1419 
236,何咯,2022-11-20,11.8,19.9,15:45,6.5,24:00:00,",13.4",1420 
236,何咯,2022-11-21,10.2,19.9,14:49,3.6,06:54,",16.3",1421 
236,何咯,2022-11-22,10.9,14.2,13:18,6.9,00:25,",7.3",1422 
236,何咯,2022-11-23,10.2,17.1,14:31,2.8,23:36,",14.3",1423 
236,何咯,2022-11-24,7.1,15.2,14:24,2.3,02:28,",12.9",1424 
236,何咯,2022-11-25,7.5,17.4,15:09,1.3,03:25,",16.1",1425 
236,何咯,2022-11-26,8.1,15.2,12:50,0,23:50,",15.2",1426 
236,何咯,2022-11-27,4.7,14.8,15:17,-2.4,04:13,",17.2",1427 
236,何咯,2022-11-28,8.2,12.9,15:40,0.6,02:24,",12.3",1428 
236,何咯,2022-11-29,9,14.9,04:27,2.4,23:45,",12.5",1429 
236,何咯,2022-11-30,-2,2.4,00:01,-4.4,21:00,",6.8",1430 
236,何咯,2022-12-01,-2.3,1.5,15:20,-6.3,06:56,",7.8",1431 
236,何咯,2022-12-02,-1.3,4.1,15:45,-5.6,03:29,",9.7",1432 
236,何咯,2022-12-03,2.9,7.7,15:37,-2,00:37,",9.7",1433 
236,何咯,2022-12-04,-0.6,4.9,00:04,-3.1,23:33,",8",1434 
236,何咯,2022-12-05,-1.8,4,14:50,-6.3,23:48,",10.3",1435 
236,何咯,2022-12-06,-0.2,5.8,16:08,-6.6,00:57,",12.4",1436 
236,何咯,2022-12-07,2.5,10.4,14:22,-2.1,05:24,",12.5",1437 
236,何咯,2022-12-08,2.2,10.9,15:01,-3.7,06:47,",14.6",1438 
236,何咯,2022-12-09,3,12.8,14:12,-2.8,02:45,",15.6",1439 
236,何咯,2022-12-10,1.5,6.6,13:52,-3.6,04:43,",10.2",1440 
236,何咯,2022-12-11,1.3,9.3,15:20,-4.3,07:55,",13.6",1441 
236,何咯,2022-12-12,1.1,7.2,13:50,-5.7,04:07,",12.9",1442 
236,何咯,2022-12-13,2.3,6.4,15:00,-1.2,23:08,",7.6",1443 
236,何咯,2022-12-14,-6,-1.2,00:02,-8.9,23:49,",7.7",1444 
236,何咯,2022-12-15,-1.8,4.5,16:43,-9.3,01:30,",13.8",1445 
236,何咯,2022-12-16,-3.2,-0.4,00:01,-6.4,07:37,",6",1446 
236,何咯,2022-12-17,-5.8,-2.4,12:46,-10.1,20:55,",7.7",1447 
236,何咯,2022-12-18,-7.4,-3.1,14:11,-10.7,07:23,",7.6",1448 
236,何咯,2022-12-19,-5.1,0.9,15:48,-11.9,07:02,",12.8",1449 
236,何咯,2022-12-20,-2,4.2,14:29,-8.3,06:49,",12.5",1450 
236,何咯,2022-12-21,0.3,2.2,13:38,-1.6,00:01,",3.8",1451 
236,何咯,2022-12-22,-3.7,0.6,00:11,-7.8,23:50,",8.4",1452 
236,何咯,2022-12-23,-6.4,-3.2,15:28,-8.7,23:53,",5.5",1453 
236,何咯,2022-12-24,-8.2,-2.7,16:03,-12.3,08:06,",9.6",1454 
236,何咯,2022-12-25,-5.4,3.7,15:27,-12.4,07:34,",16.1",1455 
236,何咯,2022-12-26,-4.3,2.5,15:43,-9.6,07:37,",12.1",1456 
236,何咯,2022-12-27,-2.8,5.3,15:18,-9.5,08:01,",14.8",1457 
236,何咯,2022-12-28,-2,4,14:22,-6.3,23:33,",10.3",1458 
236,何咯,2022-12-29,-3.5,2.2,14:26,-8.3,05:13,",10.5",1459 
236,何咯,2022-12-30,-0.8,3.7,14:15,-4.7,00:15,",8.4",1460 
236,何咯,2022-12-31,-0.6,6.4,14:57,-4.3,23:48,",10.7",1461 
236,何咯,2023-01-01,-1.3,6.9,14:24,-6.5,07:31,",13.4",1462 
236,何咯,2023-01-02,-2.9,3.1,14:17,-8.2,07:35,",11.3",1463 
236,何咯,2023-01-03,-4.1,4.1,14:59,-10.3,07:20,",14.4",1464 
236,何咯,2023-01-04,-1.6,6.5,14:21,-7.9,02:46,",14.4",1465 
236,何咯,2023-01-05,-0.8,6.5,15:22,-6.5,02:36,",13",1466 
236,何咯,2023-01-06,0.7,6.3,14:38,-4.6,07:33,",10.9",1467 
236,何咯,2023-01-07,2.8,7.5,12:36,-3.5,23:45,",11",1468 
236,何咯,2023-01-08,-0.4,7.4,15:24,-5.6,05:37,",13",1469 
236,何咯,2023-01-09,2.2,10.1,14:21,-3.4,23:14,",13.5",1470 
236,何咯,2023-01-10,0.3,9,15:35,-5.9,07:43,",14.9",1471 
236,何咯,2023-01-11,0.1,10.4,16:03,-6,07:34,",16.4",1472 
236,何咯,2023-01-12,4.4,15.3,15:16,-5,07:27,",20.3",1473 
236,何咯,2023-01-13,8.5,12.3,15:14,5.4,00:59,",6.9",1474 
236,何咯,2023-01-14,7.1,8.8,11:36,4.7,22:29,",4.1",1475 
236,何咯,2023-01-15,0.7,5,00:23,-2.2,22:27,",7.2",1476 
236,何咯,2023-01-16,-2.7,1.9,14:38,-6.2,23:37,",8.1",1477 
236,何咯,2023-01-17,-2.4,3.1,15:38,-6.5,00:44,",9.6",1478 
236,何咯,2023-01-18,-1,4,13:01,-4.8,23:55,",8.8",1479 
236,何咯,2023-01-19,-0.3,6.5,14:56,-6.2,07:25,",12.7",1480 
236,何咯,2023-01-20,-0.3,3.9,02:51,-7.1,23:45,",11",1481 
236,何咯,2023-01-21,-3.2,3.2,15:56,-9.1,04:14,",12.3",1482 
236,何咯,2023-01-22,0.7,4.6,14:28,-3.1,02:25,",7.7",1483 
236,何咯,2023-01-23,0.8,8.6,14:08,-4,06:59,",12.6",1484 
236,何咯,2023-01-24,-9.8,-2.4,00:01,-12.5,24:00:00,",10.1",1485 
236,何咯,2023-01-25,-10.8,-4.4,15:34,-16.7,07:30,",12.3",1486 
236,何咯,2023-01-26,-5.4,-2.9,14:21,-11.6,00:59,",8.7",1487 
236,何咯,2023-01-27,-6,-1,14:20,-11.2,06:56,",10.2",1488 
236,何咯,2023-01-28,-6.8,-1.4,14:42,-12.8,07:25,",11.4",1489 
236,何咯,2023-01-29,-1.7,5.2,13:38,-8.6,02:24,",13.8",1490 
236,何咯,2023-01-30,-1.5,6,15:40,-8,07:29,",14",1491 
236,何咯,2023-01-31,0.3,10.4,14:52,-8.6,07:20,",19",1492 
236,何咯,2023-02-01,1.6,8.4,12:06,-1.8,23:33,",10.2",1493 
236,何咯,2023-02-02,-1.4,4,15:55,-5.3,06:25,",9.3",1494 
236,何咯,2023-02-03,-0.8,5.2,15:13,-5.3,24:00:00,",10.5",1495 
236,何咯,2023-02-04,-1.8,6.9,15:43,-8.3,07:11,",15.2",1496 
236,何咯,2023-02-05,-1,8.4,16:00,-8,06:48,",16.4",1497 
236,何咯,2023-02-06,1.6,10.9,14:38,-6.8,07:14,",17.7",1498 
236,何咯,2023-02-07,2.8,11.9,13:53,-2.8,23:55,",14.7",1499 
236,何咯,2023-02-08,0.7,10,14:56,-5.7,07:34,",15.7",1500 
236,何咯,2023-02-09,3.7,10.9,15:50,-5.3,07:08,",16.2",1501 
236,何咯,2023-02-10,4.1,10.3,15:13,-1.8,23:56,",12.1",1502 
236,何咯,2023-02-11,0.8,7.4,16:38,-4,05:08,",11.4",1503 
236,何咯,2023-02-12,2.6,7.6,15:33,-4.5,06:52,",12.1",1504 
236,何咯,2023-02-13,6.7,11.2,14:26,2.1,23:35,",9.1",1505 
236,何咯,2023-02-14,1.4,8.3,14:53,-3.5,07:19,",11.8",1506 
236,何咯,2023-02-15,3.4,9,15:09,-2.6,00:06,",11.6",1507 
236,何咯,2023-02-16,2.4,7.6,14:24,-3.4,23:58,",11",1508 
236,何咯,2023-02-17,4.1,10.9,15:23,-3.6,00:36,",14.5",1509 
236,何咯,2023-02-18,6.2,9,15:29,4.2,00:43,",4.8",1510 
236,何咯,2023-02-19,3.3,8.1,14:32,-3.9,23:53,",12",1511 
236,何咯,2023-02-20,-0.6,6.2,13:14,-5.5,07:17,",11.7",1512 
236,何咯,2023-02-21,-1.6,5.6,16:30,-8.2,06:57,",13.8",1513 
236,何咯,2023-02-22,1,10,14:58,-7.8,07:13,",17.8",1514 
236,何咯,2023-02-23,2.8,10.9,15:43,-4.5,07:29,",15.4",1515 
236,何咯,2023-02-24,2.6,10.9,14:12,-3.1,23:54,",14",1516 
236,何咯,2023-02-25,-0.7,7.4,14:34,-6.7,06:58,",14.1",1517 
236,何咯,2023-02-26,0.2,10.3,15:28,-7.9,07:12,",18.2",1518 
236,何咯,2023-02-27,2.1,13.6,15:03,-7,07:02,",20.6",1519 
236,何咯,2023-02-28,3.7,13.4,13:55,-6.1,07:19,",19.5",1520 
236,何咯,2023-03-01,6.2,11.6,12:33,0.8,22:32,",10.8",1521 
236,何咯,2023-03-02,2.5,8.2,14:54,-3.6,23:40,",11.8",1522 
236,何咯,2023-03-03,2.3,12.4,15:20,-6.9,06:58,",19.3",1523 
236,何咯,2023-03-04,5.2,15.7,14:46,-2.2,06:51,",17.9",1524 
236,何咯,2023-03-05,5.5,16.6,14:17,-3.1,06:25,",19.7",1525 
236,何咯,2023-03-06,5.5,16.5,13:46,-3.9,06:48,",20.4",1526 
236,何咯,2023-03-07,9.1,19,13:26,0.3,07:15,",18.7",1527 
236,何咯,2023-03-08,11.7,20.6,12:58,1.5,06:11,",19.1",1528 
236,何咯,2023-03-09,12.2,19.2,15:53,4.4,23:38,",14.8",1529 
236,何咯,2023-03-10,11.1,23.4,14:53,2.9,07:28,",20.5",1530 
236,何咯,2023-03-11,13.4,25.1,14:03,3.6,06:56,",21.5",1531 
236,何咯,2023-03-12,7.1,11.3,03:13,1.5,23:54,",9.8",1532 
236,何咯,2023-03-13,2.7,10.1,15:15,-4.8,06:44,",14.9",1533 
236,何咯,2023-03-14,7.4,17.8,15:17,-3.1,06:43,",20.9",1534 
236,何咯,2023-03-15,9.8,19.2,12:13,0.5,05:33,",18.7",1535 
236,何咯,2023-03-16,6.3,12.3,14:19,-0.9,06:56,",13.2",1536 
236,何咯,2023-03-17,7,11.9,16:03,2.5,04:47,",9.4",1537 
236,何咯,2023-03-18,8.1,16.4,15:00,1.7,04:10,",14.7",1538 
236,何咯,2023-03-19,6.8,16.9,16:24,-2.3,06:22,",19.2",1539 
236,何咯,2023-03-20,8.3,18.7,14:47,-0.6,06:24,",19.3",1540 
236,何咯,2023-03-21,12.2,23.8,16:20,1,07:17,",22.8",1541 
236,何咯,2023-03-22,16.2,26.3,14:47,4.3,05:29,",22",1542 
236,何咯,2023-03-23,14.7,22.5,16:16,8.8,24:00:00,",13.7",1543 
236,何咯,2023-03-24,11,19,15:49,4.8,06:25,",14.2",1544 
236,何咯,2023-03-25,10.5,15.6,13:35,4.9,06:38,",10.7",1545 
236,何咯,2023-03-26,8.1,16.3,13:50,1,23:52,",15.3",1546 
236,何咯,2023-03-27,5.5,14.9,14:32,-3,06:15,",17.9",1547 
236,何咯,2023-03-28,6.6,16,13:54,-1.5,05:50,",17.5",1548 
236,何咯,2023-03-29,10.4,21.1,15:24,-0.5,06:11,",21.6",1549 
236,何咯,2023-03-30,12.5,23.7,14:52,1,06:43,",22.7",1550 
236,何咯,2023-03-31,13.7,24.7,14:59,1.7,05:35,",23",1551 
236,何咯,2023-04-01,14.8,26.1,15:41,3.2,06:24,",22.9",1552 
236,何咯,2023-04-02,15.9,23.7,14:51,5.1,06:01,",18.6",1553 
236,何咯,2023-04-03,17.4,24.9,15:05,5.7,06:06,",19.2",1554 
236,何咯,2023-04-04,15.6,23.4,13:20,10.2,06:33,",13.2",1555 
236,何咯,2023-04-05,12.8,16.6,12:01,8.9,23:11,",7.7",1556 
236,何咯,2023-04-06,9.2,11,14:15,7.6,23:53,",3.4",1557 
236,何咯,2023-04-07,7.8,15.7,15:00,2.1,24:00:00,",13.6",1558 
236,何咯,2023-04-08,7.6,16.5,14:49,-0.6,04:58,",17.1",1559 
236,何咯,2023-04-09,8.5,17.9,14:31,0.9,06:19,",17",1560 
236,何咯,2023-04-10,10.6,20.4,14:17,0.4,06:02,",20",1561 
236,何咯,2023-04-11,14.2,20.2,11:27,7.5,01:03,",12.7",1562 
236,何咯,2023-04-12,9.5,18,14:26,2.1,05:58,",15.9",1563 
236,何咯,2023-04-13,11.6,23.2,15:34,1.1,06:15,",22.1",1564 
236,何咯,2023-04-14,14.3,22.1,15:59,4.5,05:35,",17.6",1565 
236,何咯,2023-04-15,12.2,17.9,17:04,7.6,23:56,",10.3",1566 
236,何咯,2023-04-16,10.8,17.3,12:38,5.8,23:51,",11.5",1567 
236,何咯,2023-04-17,12.7,20.6,16:20,3.9,04:30,",16.7",1568 
236,何咯,2023-04-18,15.1,16.8,13:21,13.1,23:59,",3.7",1569 
236,何咯,2023-04-19,18.9,26.7,16:23,13.1,00:01,",13.6",1570 
236,何咯,2023-04-20,19.2,26.4,15:28,14.7,04:00,",11.7",1571 
236,何咯,2023-04-21,18.1,24.3,14:48,13.5,01:56,",10.8",1572 
236,何咯,2023-04-22,17.2,22.1,13:40,12.1,06:37,",10",1573 
236,何咯,2023-04-23,16.6,21.2,16:17,12.7,05:51,",8.5",1574 
236,何咯,2023-04-24,14.7,19.9,15:32,10.7,24:00:00,",9.2",1575 
236,何咯,2023-04-25,9.8,11.8,08:23,6.8,23:57,",5",1576 
236,何咯,2023-04-26,8.7,15.1,12:37,3.6,23:58,",11.5",1577 
236,何咯,2023-04-27,11,21.7,14:44,1.2,04:22,",20.5",1578 
236,何咯,2023-04-28,15.3,22.5,13:05,3.3,05:51,",19.2",1579 
236,何咯,2023-04-29,13.9,18.7,00:01,9.9,23:52,",8.8",1580 
236,何咯,2023-04-30,12.8,19.8,13:33,4.8,06:06,",15",1581 
236,何咯,2023-05-01,14.2,22.1,16:20,6.3,05:26,",15.8",1582 
236,何咯,2023-05-02,15.9,25.9,15:26,5.3,05:14,",20.6",1583 
236,何咯,2023-05-03,18.1,25.8,13:20,9.4,05:31,",16.4",1584 
236,何咯,2023-05-04,20.3,26.5,13:44,14.8,03:11,",11.7",1585 
236,何咯,2023-05-05,19.5,21.9,15:08,17,04:43,",4.9",1586 
236,何咯,2023-05-06,15.6,20.6,01:12,12.2,23:40,",8.4",1587 
236,何咯,2023-05-07,12.3,15.7,17:54,7.6,23:59,",8.1",1588 
236,何咯,2023-05-08,13.3,22.6,14:58,4.8,05:42,",17.8",1589 
236,何咯,2023-05-09,14.8,24.9,15:29,5.2,05:39,",19.7",1590 
236,何咯,2023-05-10,16.6,26.1,15:38,8.4,05:13,",17.7",1591 
236,何咯,2023-05-11,17.8,27.2,14:51,8.5,05:29,",18.7",1592 
236,何咯,2023-05-12,17.1,24.5,15:04,10.3,04:18,",14.2",1593 
236,何咯,2023-05-13,18,24.9,15:45,12.8,23:59,",12.1",1594 
236,何咯,2023-05-14,16.9,25.8,14:44,9.1,05:06,",16.7",1595 
236,何咯,2023-05-15,18.9,28.1,15:01,9.2,04:46,",18.9",1596 
236,何咯,2023-05-16,21.3,29.9,12:59,13.4,05:25,",16.5",1597 
236,何咯,2023-05-17,21.6,30.2,13:55,13.3,05:33,",16.9",1598 
236,何咯,2023-05-18,19.2,22.6,11:02,16.8,23:41,",5.8",1599 
236,何咯,2023-05-19,20.5,26,16:55,15.8,04:12,",10.2",1600 
236,何咯,2023-05-20,19.2,26.8,13:32,13.5,05:28,",13.3",1601 
236,何咯,2023-05-21,17.7,22.5,13:19,15.4,23:10,",7.1",1602 
236,何咯,2023-05-22,16.9,23,15:50,14.1,04:41,",8.9",1603 
236,何咯,2023-05-23,18.1,26,14:05,11.1,04:51,",14.9",1604 
236,何咯,2023-05-24,18.6,26.5,13:28,11.3,05:22,",15.2",1605 
236,何咯,2023-05-25,19.7,27.6,14:31,13.1,05:28,",14.5",1606 
236,何咯,2023-05-26,21.1,26.9,15:27,15.2,05:48,",11.7",1607 
236,何咯,2023-05-27,20.2,22.8,14:03,18.1,05:47,",4.7",1608 
236,何咯,2023-05-28,20.4,22,16:34,18.4,04:25,",3.6",1609 
236,何咯,2023-05-29,20.5,22.3,17:50,19.2,06:42,",3.1",1610 
236,何咯,2023-05-30,22.9,28,12:03,17.6,05:56,",10.4",1611 
236,何咯,2023-05-31,22.4,28.3,17:20,18.1,05:14,",10.2",1612 
236,何咯,2023-06-01,22,27,13:28,18.2,05:28,",8.8",1613 
236,何咯,2023-06-02,21.5,27.3,14:17,16.5,23:58,",10.8",1614 
236,何咯,2023-06-03,21.4,28.9,15:43,14.9,05:15,",14",1615 
236,何咯,2023-06-04,21.4,29.5,14:11,15,04:55,",14.5",1616 
236,何咯,2023-06-05,21.1,26.9,13:17,17,23:58,",9.9",1617 
236,何咯,2023-06-06,20.5,27.5,14:09,14.6,05:24,",12.9",1618 
236,何咯,2023-06-07,21.1,25.9,14:19,16,00:35,",9.9",1619 
236,何咯,2023-06-08,21.5,27.1,14:41,18.5,03:46,",8.6",1620 
236,何咯,2023-06-09,22.8,29.3,15:16,18.7,05:52,",10.6",1621 
236,何咯,2023-06-10,23.1,30.2,14:28,18.5,23:54,",11.7",1622 
236,何咯,2023-06-11,23,28.7,15:35,17.8,05:11,",10.9",1623 
236,何咯,2023-06-12,22.3,29.4,15:06,16.2,05:07,",13.2",1624 
236,何咯,2023-06-13,21.9,28.9,13:25,17.2,05:13,",11.7",1625 
236,何咯,2023-06-14,21.3,28.2,15:21,16.1,05:22,",12.1",1626 
236,何咯,2023-06-15,21.3,28.6,15:53,15.5,04:07,",13.1",1627 
236,何咯,2023-06-16,23,31.2,15:56,15.6,05:18,",15.6",1628 
236,何咯,2023-06-17,24.4,31.8,14:15,18.1,05:32,",13.7",1629 
236,何咯,2023-06-18,24.8,32.4,15:29,19.1,05:40,",13.3",1630 
236,何咯,2023-06-19,25.6,34.6,14:23,18.1,05:26,",16.5",1631 
236,何咯,2023-06-20,23.5,27.3,15:17,19.6,05:14,",7.7",1632 
236,何咯,2023-06-21,21.7,25.2,15:22,19.7,00:31,",5.5",1633 
236,何咯,2023-06-22,22.3,27.8,16:04,18.6,02:19,",9.2",1634 
236,何咯,2023-06-23,24.6,31.4,15:09,18.7,05:25,",12.7",1635 
236,何咯,2023-06-24,26,32.5,15:23,20.2,04:25,",12.3",1636 
236,何咯,2023-06-25,26.1,33.4,15:02,20.5,04:37,",12.9",1637 
236,何咯,2023-06-26,24.1,26.7,16:41,21.5,03:44,",5.2",1638 
236,何咯,2023-06-27,25.8,30.5,15:41,22,05:41,",8.5",1639 
236,何咯,2023-06-28,23.9,26,16:31,20.3,05:09,",5.7",1640 
236,何咯,2023-06-29,24.5,25.6,09:03,22.8,14:36,",2.8",1641 
236,何咯,2023-06-30,24.1,26.7,15:13,22.8,23:43,",3.9",1642 
236,何咯,2023-07-01,26.4,32.6,15:23,22.6,00:26,",10",1643 
236,何咯,2023-07-02,26.8,32.3,15:48,23,01:07,",9.3",1644 
236,何咯,2023-07-03,27.5,32.8,13:42,23.4,05:08,",9.4",1645 
236,何咯,2023-07-04,24.6,25.7,01:26,23.8,20:02,",1.9",1646 
236,何咯,2023-07-05,24.5,28.5,13:38,21.6,23:36,",6.9",1647 
236,何咯,2023-07-06,25.7,31.8,15:01,20.1,05:59,",11.7",1648 
236,何咯,2023-07-07,21.7,25.5,10:18,19.7,22:55,",5.8",1649 
236,何咯,2023-07-08,24,30,16:06,19.7,00:01,",10.3",1650 
236,何咯,2023-07-09,26.3,30.1,14:18,23.4,02:54,",6.7",1651 
236,何咯,2023-07-10,26.9,31.5,14:56,22.9,23:22,",8.6",1652 
236,何咯,2023-07-11,24.2,26.7,15:31,22.1,07:38,",4.6",1653 
236,何咯,2023-07-12,26.3,30.2,15:25,23.9,04:05,",6.3",1654 
236,何咯,2023-07-13,25.6,26.3,13:38,24.4,07:31,",1.9",1655 
236,何咯,2023-07-14,25.1,25.9,01:17,23.9,18:22,",2",1656 
236,何咯,2023-07-15,23.8,25.9,12:18,22.4,09:14,",3.5",1657 
236,何咯,2023-07-16,24.6,27.8,16:20,22.5,00:51,",5.3",1658 
236,何咯,2023-07-17,26.1,30.8,16:06,23.5,06:27,",7.3",1659 
236,何咯,2023-07-18,23.6,25.2,18:45,22.9,13:42,",2.3",1660 
236,何咯,2023-07-19,26.2,32.7,15:35,20.9,05:59,",11.8",1661 
236,何咯,2023-07-20,26.2,32,16:36,22.1,03:33,",9.9",1662 
236,何咯,2023-07-21,27.3,34.3,15:21,22.5,04:43,",11.8",1663 
236,何咯,2023-07-22,24.6,29.3,10:32,22.2,05:58,",7.1",1664 
236,何咯,2023-07-23,24.9,25.9,06:33,23.7,23:30,",2.2",1665 
236,何咯,2023-07-24,26,30.1,16:44,23.9,00:08,",6.2",1666 
236,何咯,2023-07-25,25.3,29.7,14:41,23.3,23:07,",6.4",1667 
236,何咯,2023-07-26,26,32.2,15:51,22.5,04:02,",9.7",1668 
236,何咯,2023-07-27,27.5,33.3,14:28,22.8,05:39,",10.5",1669 
236,何咯,2023-07-28,28.3,34,15:34,22.5,05:10,",11.5",1670 
236,何咯,2023-07-29,28.9,34.4,14:36,24.6,03:53,",9.8",1671 
236,何咯,2023-07-30,28.2,34,14:09,24.7,06:09,",9.3",1672 
236,何咯,2023-07-31,27.8,32.6,14:44,24.1,05:38,",8.5",1673 
236,何咯,2023-08-01,29.2,35,14:58,23.9,05:12,",11.1",1674 
236,何咯,2023-08-02,29.1,34.7,15:36,25,23:35,",9.7",1675 
236,何咯,2023-08-03,28.9,34.6,13:30,23.2,05:27,",11.4",1676 
236,何咯,2023-08-04,29.7,35.5,14:57,24.8,05:29,",10.7",1677 
236,何咯,2023-08-05,29.8,35.2,14:17,25.6,06:01,",9.6",1678 
236,何咯,2023-08-06,29.8,36.2,15:09,24.3,04:52,",11.9",1679 
236,何咯,2023-08-07,29.6,35.8,16:28,24.7,02:39,",11.1",1680 
236,何咯,2023-08-08,29.7,35.4,16:11,25.9,05:07,",9.5",1681 
236,何咯,2023-08-09,27.3,31.8,11:47,24,23:37,",7.8",1682 
236,何咯,2023-08-10,22.5,24.1,01:40,21.5,10:27,",2.6",1683 
236,何咯,2023-08-11,25.7,30.1,14:13,22.1,00:01,",8",1684 
236,何咯,2023-08-12,24.8,28.5,13:35,21.1,07:19,",7.4",1685 
236,何咯,2023-08-13,26.7,31.9,16:37,22.6,04:11,",9.3",1686 
236,何咯,2023-08-14,27.5,33.8,15:32,23.4,04:53,",10.4",1687 
236,何咯,2023-08-15,27.9,33.5,15:44,23.2,06:00,",10.3",1688 
236,何咯,2023-08-16,26.7,32,13:35,23.2,23:28,",8.8",1689 
